device,context_screen_density,query_text,active_tab,name,context_request_ip,widget_id,id,country,country_code,referrer_page,referrer,context_screen_width,channel,adset,context_page_referring_domain,context_page_search,context_source_id,gclid,context_locale,context_page_initial_referrer,adgroup,context_screen_inner_height,context_destination_type,context_page_initial_referring_domain,event_text,uuid_ts,context_app_name,context_screen_height,page,source,context_destination_id,context_ip,context_screen_inner_width,context_page_title,received_at,query_length,sent_at,device_type,user_id,component_name,context_page_referrer,network_type,application,fbclid,os,context_page_tab_url,context_page_url,browser,device_orientation,campaign,placement,medium,context_app_namespace,context_timezone,region,context_library_name,exp_version,event,context_app_version,content,term,context_library_version,original_timestamp,isp,ip_address,context_source_type,version,creative,context_app_install_type,context_session_id,timezone,context_page_path,timestamp,anonymous_id,context_user_agent,component_position,city,utm_search,gc_name,external_user_id,gc_id,context_session_start,context_traits_obpp_kyc_status,obpp_kyc_status,investment_status,context_traits_investment_status,context_traits_external_user_id,context_traits_gc_id,context_traits_gc_name,context_campaign_medium,context_campaign_source,context_campaign_name
Not received,4.5,Aye,bonds,Not received,ip_f2b178213a,no-context,e49bde98-4ca8-4304-acc7-064f7b7699fb,India,IN,/discover,Not received,320,web,Not received,app.digio.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,$direct,Not received,421,POSTGRES,,asset_search_empty_state,2026-05-10T20:00:32.038+05:30,RudderLabs JavaScript SDK,704,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_f2b178213a,320,Invest in non-market linked investment opportunities,2026-05-10T19:49:08.521+05:30,3,2026-05-10T19:49:08.056+05:30,Phone,1835690,Unknown,https://app.digio.in/,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Maharashtra,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T19:49:08.055+05:30,Reliance Jio Infocomm Limited,ip_1637d96cef,Javascript,IPv4,Not received,npm,1778419189107.0,Asia/Kolkata,/assets,2026-05-10T19:49:08.52+05:30,807befbb-2d55-4af0-99ac-32dddb44018d,"Mozilla/5.0 (Linux; Android 16; CPH2649 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Mumbai,,,,,,True,True,False,False,,,,,,
Not received,3.0,Mfin green,bonds,Not received,ip_ad387650b8,no-context,a6be56d7-78b9-4cd6-a891-56a4627412a8,India,IN,/discover,Not received,360,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,$direct,Not received,436,POSTGRES,,asset_search_empty_state,2026-05-10T20:30:12.292+05:30,RudderLabs JavaScript SDK,780,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_ad387650b8,360,Invest in non-market linked investment opportunities,2026-05-10T20:10:52.403+05:30,10,2026-05-10T20:10:51.757+05:30,Phone,1820067,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Karnataka,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:10:51.756+05:30,"Bharti Airtel Ltd., Telemedia Services",ip_ad387650b8,Javascript,IPv4,Not received,npm,1778423949260.0,Asia/Kolkata,/assets,2026-05-10T20:10:52.402+05:30,aad377a0-acb8-4b37-a9af-60dbb261c96c,"Mozilla/5.0 (Linux; Android 16; SM-S931B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Bengaluru,?utm_source=push&utm_medium=marketing&utm_campaign=Grip+First+Investment+UJ,,,,,True,True,True,True,,,,,,
Not received,2.0,Govt ,bonds,Not received,ip_ffe8fad164,no-context,50169c9c-8258-46aa-b197-c6e18832da24,India,IN,/discover,Not received,360,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,507,POSTGRES,,asset_search_empty_state,2026-05-10T20:30:12.292+05:30,RudderLabs JavaScript SDK,806,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_ffe8fad164,360,Invest in non-market linked investment opportunities,2026-05-10T20:12:16.248+05:30,5,2026-05-10T20:12:15.296+05:30,Phone,1817207,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Jharkhand,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:12:15.293+05:30,Reliance Jio Infocomm Limited,ip_ffe8fad164,Javascript,IPv4,Not received,npm,1778423846389.0,Asia/Kolkata,/assets,2026-05-10T20:12:16.245+05:30,a73710b0-e0a2-4ec6-87b6-94e9986264ac,"Mozilla/5.0 (Linux; Android 15; CPH2617 Build/AP3A.240617.008; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Jamshedpur,,,,,,True,True,True,True,,,,,,
Not received,2.75,Kirt,bonds,Not received,ip_aa133f0ddc,no-context,2b3481e6-9320-4bd9-82a4-06ac2783f0c8,India,IN,/portfolio,Not received,393,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,544,POSTGRES,,asset_search_empty_state,2026-05-10T20:30:12.292+05:30,RudderLabs JavaScript SDK,873,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_aa133f0ddc,392,Invest in non-market linked investment opportunities,2026-05-10T20:16:48.351+05:30,4,2026-05-10T20:16:47.931+05:30,Phone,1849493,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Maharashtra,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:16:47.929+05:30,"Bharti Airtel Ltd., Telemedia Services",ip_aa133f0ddc,Javascript,IPv4,Not received,npm,1778424240975.0,Asia/Kolkata,/assets,2026-05-10T20:16:48.349+05:30,546feeac-8ae2-419d-9a68-c12d9006acf5,"Mozilla/5.0 (Linux; Android 14; V2130 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Pune,?filter=t-bills&sort=ytm_desc&utm_source=IN_APP&utm_medium=Marketing&utm_campaign=GoIBonds-+UCC-Done-Inactive-+NI,,,,,True,True,False,False,,,,,,
Not received,2.75,Mut,bonds,Not received,ip_0abc93afd1,no-context,9ed6c538-1fc7-4174-9c60-cb70d4d5b252,India,IN,/assetdetails/paisalo/ncd/rcbpsl260301/2499,Not received,393,web,Not received,app.digio.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,https://www.paisabazaar.com/,Not received,450,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-05-10T20:30:12.292+05:30,RudderLabs JavaScript SDK,870,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_0abc93afd1,392,Invest in non-market linked investment opportunities,2026-05-10T20:21:14.315+05:30,3,2026-05-10T20:21:13.815+05:30,Phone,1852486,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Uttar Pradesh,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:21:13.814+05:30,Excitel Broadband Private Limited,ip_0abc93afd1,Javascript,IPv4,Not received,npm,1778423745405.0,Asia/Kolkata,/assets,2026-05-10T20:21:14.314+05:30,7f629b75-514f-4067-a472-f46d9e749392,"Mozilla/5.0 (Linux; Android 16; V2511 Build/BP2A.250605.031.A3_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Kanpur,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,46b6596c-8d59-4dd1-8b75-ae4f1e7ba2c7,361.0,,True,True,False,False,46b6596c-8d59-4dd1-8b75-ae4f1e7ba2c7,361.0,Paisa Bazaar,,,
Not received,2.75,Muth,bonds,Not received,ip_0abc93afd1,no-context,17ffa9de-0763-403b-bb1c-3661c798b759,India,IN,/assetdetails/paisalo/ncd/rcbpsl260301/2499,Not received,393,web,Not received,app.digio.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,https://www.paisabazaar.com/,Not received,450,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-05-10T20:30:12.292+05:30,RudderLabs JavaScript SDK,870,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_0abc93afd1,392,Invest in non-market linked investment opportunities,2026-05-10T20:21:14.637+05:30,4,2026-05-10T20:21:14.135+05:30,Phone,1852486,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Uttar Pradesh,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:21:14.133+05:30,Excitel Broadband Private Limited,ip_0abc93afd1,Javascript,IPv4,Not received,npm,1778423745405.0,Asia/Kolkata,/assets,2026-05-10T20:21:14.635+05:30,7f629b75-514f-4067-a472-f46d9e749392,"Mozilla/5.0 (Linux; Android 16; V2511 Build/BP2A.250605.031.A3_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Kanpur,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,46b6596c-8d59-4dd1-8b75-ae4f1e7ba2c7,361.0,,True,True,False,False,46b6596c-8d59-4dd1-8b75-ae4f1e7ba2c7,361.0,Paisa Bazaar,,,
Not received,2.75,Baj,bonds,Not received,ip_0abc93afd1,no-context,b4a825db-d656-4f7a-aa9a-70c4146d0353,India,IN,/assetdetails/paisalo/ncd/rcbpsl260301/2499,Not received,393,web,Not received,app.digio.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,https://www.paisabazaar.com/,Not received,450,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-05-10T20:30:12.292+05:30,RudderLabs JavaScript SDK,870,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_0abc93afd1,392,Invest in non-market linked investment opportunities,2026-05-10T20:21:27.634+05:30,3,2026-05-10T20:21:27.117+05:30,Phone,1852486,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Uttar Pradesh,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:21:27.116+05:30,Excitel Broadband Private Limited,ip_0abc93afd1,Javascript,IPv4,Not received,npm,1778423745405.0,Asia/Kolkata,/assets,2026-05-10T20:21:27.633+05:30,7f629b75-514f-4067-a472-f46d9e749392,"Mozilla/5.0 (Linux; Android 16; V2511 Build/BP2A.250605.031.A3_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Kanpur,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,46b6596c-8d59-4dd1-8b75-ae4f1e7ba2c7,361.0,,True,True,False,False,46b6596c-8d59-4dd1-8b75-ae4f1e7ba2c7,361.0,Paisa Bazaar,,,
Not received,2.75,Baja,bonds,Not received,ip_0abc93afd1,no-context,b01add01-886c-4839-a5c2-01b2bada5d6e,India,IN,/assetdetails/paisalo/ncd/rcbpsl260301/2499,Not received,393,web,Not received,app.digio.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,https://www.paisabazaar.com/,Not received,450,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-05-10T20:30:12.292+05:30,RudderLabs JavaScript SDK,870,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_0abc93afd1,392,Invest in non-market linked investment opportunities,2026-05-10T20:21:28.059+05:30,4,2026-05-10T20:21:27.547+05:30,Phone,1852486,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Uttar Pradesh,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:21:27.546+05:30,Excitel Broadband Private Limited,ip_0abc93afd1,Javascript,IPv4,Not received,npm,1778423745405.0,Asia/Kolkata,/assets,2026-05-10T20:21:28.058+05:30,7f629b75-514f-4067-a472-f46d9e749392,"Mozilla/5.0 (Linux; Android 16; V2511 Build/BP2A.250605.031.A3_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Kanpur,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,46b6596c-8d59-4dd1-8b75-ae4f1e7ba2c7,361.0,,True,True,False,False,46b6596c-8d59-4dd1-8b75-ae4f1e7ba2c7,361.0,Paisa Bazaar,,,
Not received,2.75,Bajaj,bonds,Not received,ip_0abc93afd1,no-context,454cb9fe-1520-4f83-82e4-e8bc9fef76a4,India,IN,/assetdetails/paisalo/ncd/rcbpsl260301/2499,Not received,393,web,Not received,app.digio.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,https://www.paisabazaar.com/,Not received,450,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-05-10T20:30:12.292+05:30,RudderLabs JavaScript SDK,870,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_0abc93afd1,392,Invest in non-market linked investment opportunities,2026-05-10T20:21:28.757+05:30,5,2026-05-10T20:21:28.235+05:30,Phone,1852486,Unknown,https://app.digio.in/,4g,Website,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Uttar Pradesh,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:21:28.234+05:30,Excitel Broadband Private Limited,ip_0abc93afd1,Javascript,IPv4,Not received,npm,1778423745405.0,Asia/Kolkata,/assets,2026-05-10T20:21:28.756+05:30,7f629b75-514f-4067-a472-f46d9e749392,"Mozilla/5.0 (Linux; Android 16; V2511 Build/BP2A.250605.031.A3_V000L1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Kanpur,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,46b6596c-8d59-4dd1-8b75-ae4f1e7ba2c7,361.0,,True,True,False,False,46b6596c-8d59-4dd1-8b75-ae4f1e7ba2c7,361.0,Paisa Bazaar,,,
Not received,3.0,Reg,bonds,Not received,ip_f41e8109ff,no-context,6a57d381-c151-4ad3-a0c1-e7fefb3de071,India,IN,/assetdetails/unigold-finance-limited/ncd/rcbug260401/2566,Not received,390,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,$direct,Not received,441,POSTGRES,,asset_search_empty_state,2026-05-10T20:30:12.292+05:30,RudderLabs JavaScript SDK,844,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_f41e8109ff,390,Invest in non-market linked investment opportunities,2026-05-10T20:24:39.487+05:30,3,2026-05-10T20:24:39.293+05:30,Phone,1029154,Unknown,$direct,Unknown,Mobile App,Not received,iOS,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Unknown,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0900,Delhi,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:24:39.292+05:30,Cyberzone S.A.,ip_f41e8109ff,Javascript,IPv4,Not received,npm,1778424761716.0,Asia/Kolkata,/assets,2026-05-10T20:24:39.486+05:30,4e29899b-542e-4793-b143-fb1e52575459,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",0,New Delhi,,,,,,True,True,True,True,,,,,,
Not received,3.0,Reg,bonds,Not received,ip_f41e8109ff,no-context,0ab2e80c-6d03-42a4-89d3-41d4c2a9f922,India,IN,/discover,Not received,390,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,$direct,Not received,441,POSTGRES,,asset_search_empty_state,2026-05-10T20:30:12.292+05:30,RudderLabs JavaScript SDK,844,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_f41e8109ff,390,Invest in non-market linked investment opportunities,2026-05-10T20:26:18.969+05:30,3,2026-05-10T20:26:18.778+05:30,Phone,1029154,Unknown,$direct,Unknown,Mobile App,Not received,iOS,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Unknown,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0900,Delhi,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:26:18.777+05:30,Cyberzone S.A.,ip_f41e8109ff,Javascript,IPv4,Not received,npm,1778424761716.0,Asia/Kolkata,/assets,2026-05-10T20:26:18.968+05:30,4e29899b-542e-4793-b143-fb1e52575459,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",0,New Delhi,,,,,,True,True,True,True,,,,,,
,2.5,Muth,bonds,,ip_62ffa00ea4,no-context,e3f37667-8571-4daf-ab86-2d80564f4246,India,IN,/assets/bonds,,432,web,,app.digio.in,,1zPBioi9zJvy4kIey0DcD3upWe6,,en-IN,https://api.digitallocker.gov.in/,,590,POSTGRES,api.digitallocker.gov.in,asset_search_empty_state,2026-05-10T21:00:21.818+05:30,RudderLabs JavaScript SDK,960,/assets,,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_62ffa00ea4,432,Invest in non-market linked investment opportunities,2026-05-10T20:33:37.201+05:30,4,2026-05-10T20:33:36.713+05:30,Phone,1852481,Unknown,https://app.digio.in/,4g,Mobile App,,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,,,,com.rudderlabs.javascript,GMT+0530,Nagaland,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,,,3.11.17,2026-05-10T20:33:36.712+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_62ffa00ea4,Javascript,IPv4,,npm,1778424229996.0,Asia/Kolkata,/assets,2026-05-10T20:33:37.2+05:30,541916f2-f8eb-4801-99d4-30b963447703,"Mozilla/5.0 (Linux; Android 15; moto g85 5G Build/V1UOS35H.74-16-4-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Dimāpur,,,,,,True,True,False,False,,,,,,
,2.5,Mutho,bonds,,ip_62ffa00ea4,no-context,97b52a17-7bd5-413e-8a8c-6212e9e73fe4,India,IN,/assets/bonds,,432,web,,app.digio.in,,1zPBioi9zJvy4kIey0DcD3upWe6,,en-IN,https://api.digitallocker.gov.in/,,590,POSTGRES,api.digitallocker.gov.in,asset_search_empty_state,2026-05-10T21:00:21.818+05:30,RudderLabs JavaScript SDK,960,/assets,,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_62ffa00ea4,432,Invest in non-market linked investment opportunities,2026-05-10T20:33:38.806+05:30,5,2026-05-10T20:33:38.301+05:30,Phone,1852481,Unknown,https://app.digio.in/,4g,Mobile App,,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,,,,com.rudderlabs.javascript,GMT+0530,Nagaland,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,,,3.11.17,2026-05-10T20:33:38.3+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_62ffa00ea4,Javascript,IPv4,,npm,1778424229996.0,Asia/Kolkata,/assets,2026-05-10T20:33:38.805+05:30,541916f2-f8eb-4801-99d4-30b963447703,"Mozilla/5.0 (Linux; Android 15; moto g85 5G Build/V1UOS35H.74-16-4-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Dimāpur,,,,,,True,True,False,False,,,,,,
,2.5,Muthoot ,bonds,,ip_62ffa00ea4,no-context,9c613d5c-b312-45ed-9ce8-497e12bbaffc,India,IN,/assets/bonds,,432,web,,app.digio.in,,1zPBioi9zJvy4kIey0DcD3upWe6,,en-IN,https://api.digitallocker.gov.in/,,590,POSTGRES,api.digitallocker.gov.in,asset_search_empty_state,2026-05-10T21:00:21.818+05:30,RudderLabs JavaScript SDK,960,/assets,,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_62ffa00ea4,432,Invest in non-market linked investment opportunities,2026-05-10T20:33:40.081+05:30,8,2026-05-10T20:33:39.552+05:30,Phone,1852481,Unknown,https://app.digio.in/,4g,Mobile App,,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,,,,com.rudderlabs.javascript,GMT+0530,Nagaland,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,,,3.11.17,2026-05-10T20:33:39.551+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_62ffa00ea4,Javascript,IPv4,,npm,1778424229996.0,Asia/Kolkata,/assets,2026-05-10T20:33:40.08+05:30,541916f2-f8eb-4801-99d4-30b963447703,"Mozilla/5.0 (Linux; Android 15; moto g85 5G Build/V1UOS35H.74-16-4-12-3-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Dimāpur,,,,,,True,True,False,False,,,,,,
Not received,2.75,Navi,bonds,Not received,ip_b8e8dacc34,no-context,6641c77b-6b77-476b-9427-69cd3d5ef5aa,India,IN,/assetdetails/IIFL%20SAMASTA%20FINANCE%20LIMITED/ncd/RCBIIFLS260202/2439,Not received,393,web,Not received,www.gripinvest.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-us,https://www.gripinvest.in/external-ui/45ccb335-673c-4f4f-9983-3a07772fc11e?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,Not received,379,POSTGRES,www.gripinvest.in,asset_search_empty_state,2026-05-10T21:00:21.818+05:30,RudderLabs JavaScript SDK,786,/assets,ET money,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_b8e8dacc34,392,Invest in non-market linked investment opportunities,2026-05-10T20:41:33.463+05:30,4,2026-05-10T20:41:32.331+05:30,Phone,1852538,Unknown,https://www.gripinvest.in/external-ui/45ccb335-673c-4f4f-9983-3a07772fc11e?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Landscape,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Rajasthan,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:41:32.323+05:30,Reliance Jio Infocomm Limited,ip_b8e8dacc34,Javascript,IPv4,Not received,npm,1778425704186.0,Asia/Kolkata,/assets,2026-05-10T20:41:33.455+05:30,295a2e9b-7d2f-4102-9348-aadca9a89443,"Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro Build/PKQ1.180904.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36",0,Jaipur,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,ET money,NGAGPT30,394.0,,False,False,False,False,NGAGPT30,394.0,ET money,,,
Not received,2.75,Pro,bonds,Not received,ip_b8e8dacc34,no-context,b1abbfa8-93de-4e06-bc69-b61d29c683ce,India,IN,/assetdetails/IIFL%20SAMASTA%20FINANCE%20LIMITED/ncd/RCBIIFLS260202/2439,Not received,393,web,Not received,www.gripinvest.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-us,https://www.gripinvest.in/external-ui/45ccb335-673c-4f4f-9983-3a07772fc11e?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,Not received,379,POSTGRES,www.gripinvest.in,asset_search_empty_state,2026-05-10T21:00:21.818+05:30,RudderLabs JavaScript SDK,786,/assets,ET money,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_b8e8dacc34,392,Invest in non-market linked investment opportunities,2026-05-10T20:42:17.95+05:30,3,2026-05-10T20:42:16.815+05:30,Phone,1852538,Unknown,https://www.gripinvest.in/external-ui/45ccb335-673c-4f4f-9983-3a07772fc11e?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Landscape,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Rajasthan,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-10T20:42:16.812+05:30,Reliance Jio Infocomm Limited,ip_b8e8dacc34,Javascript,IPv4,Not received,npm,1778425704186.0,Asia/Kolkata,/assets,2026-05-10T20:42:17.947+05:30,295a2e9b-7d2f-4102-9348-aadca9a89443,"Mozilla/5.0 (Linux; Android 9; Redmi Note 5 Pro Build/PKQ1.180904.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/138.0.7204.179 Mobile Safari/537.36",0,Jaipur,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,ET money,NGAGPT30,394.0,,False,False,False,False,NGAGPT30,394.0,ET money,,,
